robot1
td(ms),wD,wI,id,x,y,z,id,x,y,z
3980,0.000000,0.000000,3,0.282310,0.173532,0.455588,2,-0.792076,0.237534,1.028105
4000,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.780788,0.234422,1.014625
4020,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.780788,0.234422,1.014625
4040,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.780788,0.234422,1.014625
4060,0.000000,0.000000,3,0.282158,0.173225,0.454617,2,-0.772385,0.232108,1.006647
4080,0.000000,0.000000,3,0.282158,0.173225,0.454617,2,-0.772385,0.232108,1.006647
4100,0.000000,0.000000,3,0.286283,0.176314,0.461879,2,-0.772385,0.232108,1.006647
4120,0.000000,0.000000,3,0.286283,0.176314,0.461879,2,-0.772385,0.232108,1.006647
4140,0.000000,0.000000,3,0.282310,0.173532,0.455588,2,-0.775461,0.235284,1.013843
4160,0.000000,0.000000,3,0.282310,0.173532,0.455588,2,-0.775461,0.235284,1.013843
4180,0.000000,0.000000,3,0.282310,0.173532,0.455588,2,-0.775461,0.235284,1.013843
4200,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.765086,0.233639,1.003272
4220,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.765086,0.233639,1.003272
4240,0.000000,0.000000,3,0.282310,0.173532,0.455588,2,-0.775570,0.238187,1.019590
4260,0.000000,0.000000,3,0.282310,0.173532,0.455588,2,-0.775570,0.238187,1.019590
4280,0.000000,0.000000,3,0.282310,0.173532,0.455588,2,-0.775570,0.238187,1.019590
4300,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.754474,0.232080,0.993534
4320,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.754474,0.232080,0.993534
4340,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.738244,0.228866,0.978096
4360,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.738244,0.228866,0.978096
4380,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.750272,0.234407,0.996680
4400,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.750272,0.234407,0.996680
4420,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.750272,0.234407,0.996680
4440,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.732326,0.229367,0.974292
4460,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.732326,0.229367,0.974292
4480,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.705049,0.223898,0.944581
4500,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.705049,0.223898,0.944581
4520,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.705049,0.223898,0.944581
4540,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.705049,0.223898,0.944581
4560,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.705049,0.223898,0.944581
4580,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.685925,0.221720,0.925785
4600,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.685925,0.221720,0.925785
4620,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.683440,0.222188,0.924992
4640,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.683440,0.222188,0.924992
